0.025000	0.000000	
0.075000	0.000000	
0.125000	0.000000	
0.175000	0.000000	
0.225000	0.000001	
0.275000	0.000015	
0.325000	0.000163	
0.375000	0.001396	
0.425000	0.009376	
0.475000	0.049416	
0.525000	0.204575	
0.575000	0.666254	
0.625000	1.709516	
0.675000	3.460684	
0.725000	5.533883	
0.775000	6.996234	
0.825000	6.996624	
0.875000	5.536844	
0.925000	3.476318	
0.975000	1.774250	
1.025000	0.877184	
1.075000	0.746506	
1.125000	1.150236	
1.175000	1.785153	
1.225000	2.296688	
1.275000	2.424130	
1.325000	2.177397	
1.375000	1.777315	
1.425000	1.404109	
1.475000	1.076605	
1.525000	0.762813	
1.575000	0.506893	
1.625000	0.423642	
1.675000	0.621005	
1.725000	1.115181	
1.775000	1.748937	
1.825000	2.204644	
1.875000	2.204419	
1.925000	1.747610	
1.975000	1.110105	
2.025000	0.606660	
2.075000	0.395229	
2.125000	0.473477	
2.175000	0.758860	
2.225000	1.135044	
2.275000	1.479795	
2.325000	1.712528	
2.375000	1.826711	
2.425000	1.858334	
2.475000	1.829893	
2.525000	1.756565	
2.575000	1.686548	
2.625000	1.659186	
2.675000	1.617558	
2.725000	1.448163	
2.775000	1.136732	
2.825000	0.823565	
2.875000	0.679236	
2.925000	0.761330	
2.975000	0.997442	
3.025000	1.266856	
3.075000	1.478129	
3.125000	1.595689	
3.175000	1.628810	
3.225000	1.594162	
3.275000	1.474591	
3.325000	1.235062	
3.375000	0.896161	
3.425000	0.565092	
3.475000	0.382536	
3.525000	0.465965	
3.575000	0.890647	
3.625000	1.644763	
3.675000	2.548817	
3.725000	3.269874	
3.775000	3.519655	
3.825000	3.285824	
3.875000	2.842993	
3.925000	2.518538	
3.975000	2.455759	
4.025000	2.574287	
4.075000	2.685822	
4.125000	2.623158	
4.175000	2.326723	
4.225000	1.885779	
4.275000	1.495347	
4.325000	1.319539	
4.375000	1.365694	
4.425000	1.492033	
4.475000	1.534606	
4.525000	1.422216	
4.575000	1.192242	
4.625000	0.937633	
4.675000	0.749607	
4.725000	0.674668	
4.775000	0.687706	
4.825000	0.708817	
4.875000	0.674030	
4.925000	0.599559	
4.975000	0.562695	
5.025000	0.612788	
5.075000	0.712725	
5.125000	0.774277	
5.175000	0.739992	
5.225000	0.623244	
5.275000	0.480767	
5.325000	0.363196	
5.375000	0.292749	
5.425000	0.271855	
5.475000	0.294442	
5.525000	0.344528	
5.575000	0.395232	
5.625000	0.420395	
5.675000	0.407950	
5.725000	0.361149	
5.775000	0.293952	
5.825000	0.230072	
5.875000	0.196855	
5.925000	0.207189	
5.975000	0.246107	
6.025000	0.280199	
6.075000	0.282974	
6.125000	0.253895	
6.175000	0.215988	
6.225000	0.193836	
6.275000	0.190789	
6.325000	0.188503	
6.375000	0.169992	
6.425000	0.139696	
6.475000	0.117900	
6.525000	0.118266	
6.575000	0.134516	
6.625000	0.147569	
6.675000	0.142233	
6.725000	0.117845	
6.775000	0.087481	
6.825000	0.069534	
6.875000	0.077381	
6.925000	0.111334	
6.975000	0.156367	
7.025000	0.188877	
7.075000	0.191085	
7.125000	0.163135	
7.175000	0.121592	
7.225000	0.085237	
7.275000	0.062486	
7.325000	0.051848	
7.375000	0.050620	
7.425000	0.058895	
7.475000	0.075395	
7.525000	0.093352	
7.575000	0.103528	
7.625000	0.101236	
7.675000	0.088941	
7.725000	0.072071	
7.775000	0.054595	
7.825000	0.039578	
7.875000	0.031224	
7.925000	0.033370	
7.975000	0.045721	
8.025000	0.062478	
8.075000	0.075288	
