#  E (eV)   dos(E)     Int dos(E) EFermi =    0.000 eV
  -5.000  0.2079E+00  0.2079E-02
  -4.990  0.1926E+00  0.4005E-02
  -4.980  0.1803E+00  0.5809E-02
  -4.970  0.1714E+00  0.7523E-02
  -4.960  0.1660E+00  0.9183E-02
  -4.950  0.1644E+00  0.1083E-01
  -4.940  0.1667E+00  0.1249E-01
  -4.930  0.1727E+00  0.1422E-01
  -4.920  0.1822E+00  0.1604E-01
  -4.910  0.1950E+00  0.1799E-01
  -4.900  0.2108E+00  0.2010E-01
  -4.890  0.2289E+00  0.2239E-01
  -4.880  0.2488E+00  0.2488E-01
  -4.870  0.2699E+00  0.2758E-01
  -4.860  0.2915E+00  0.3049E-01
  -4.850  0.3129E+00  0.3362E-01
  -4.840  0.3332E+00  0.3695E-01
  -4.830  0.3519E+00  0.4047E-01
  -4.820  0.3682E+00  0.4415E-01
  -4.810  0.3815E+00  0.4797E-01
  -4.800  0.3915E+00  0.5188E-01
  -4.790  0.3976E+00  0.5586E-01
  -4.780  0.3997E+00  0.5986E-01
  -4.770  0.3978E+00  0.6384E-01
  -4.760  0.3918E+00  0.6775E-01
  -4.750  0.3821E+00  0.7157E-01
  -4.740  0.3690E+00  0.7526E-01
  -4.730  0.3530E+00  0.7879E-01
  -4.720  0.3347E+00  0.8214E-01
  -4.710  0.3148E+00  0.8529E-01
  -4.700  0.2941E+00  0.8823E-01
  -4.690  0.2733E+00  0.9096E-01
  -4.680  0.2532E+00  0.9349E-01
  -4.670  0.2345E+00  0.9584E-01
  -4.660  0.2179E+00  0.9802E-01
  -4.650  0.2040E+00  0.1001E+00
  -4.640  0.1934E+00  0.1020E+00
  -4.630  0.1865E+00  0.1039E+00
  -4.620  0.1837E+00  0.1057E+00
  -4.610  0.1851E+00  0.1075E+00
  -4.600  0.1910E+00  0.1095E+00
  -4.590  0.2011E+00  0.1115E+00
  -4.580  0.2155E+00  0.1136E+00
  -4.570  0.2338E+00  0.1160E+00
  -4.560  0.2556E+00  0.1185E+00
  -4.550  0.2804E+00  0.1213E+00
  -4.540  0.3076E+00  0.1244E+00
  -4.530  0.3363E+00  0.1278E+00
  -4.520  0.3658E+00  0.1314E+00
  -4.510  0.3953E+00  0.1354E+00
  -4.500  0.4237E+00  0.1396E+00
  -4.490  0.4503E+00  0.1441E+00
  -4.480  0.4742E+00  0.1489E+00
  -4.470  0.4946E+00  0.1538E+00
  -4.460  0.5108E+00  0.1589E+00
  -4.450  0.5223E+00  0.1641E+00
  -4.440  0.5287E+00  0.1694E+00
  -4.430  0.5300E+00  0.1747E+00
  -4.420  0.5261E+00  0.1800E+00
  -4.410  0.5173E+00  0.1851E+00
  -4.400  0.5040E+00  0.1902E+00
  -4.390  0.4869E+00  0.1951E+00
  -4.380  0.4667E+00  0.1997E+00
  -4.370  0.4444E+00  0.2042E+00
  -4.360  0.4210E+00  0.2084E+00
  -4.350  0.3975E+00  0.2124E+00
  -4.340  0.3750E+00  0.2161E+00
  -4.330  0.3547E+00  0.2197E+00
  -4.320  0.3374E+00  0.2230E+00
  -4.310  0.3243E+00  0.2263E+00
  -4.300  0.3160E+00  0.2294E+00
  -4.290  0.3132E+00  0.2326E+00
  -4.280  0.3164E+00  0.2357E+00
  -4.270  0.3258E+00  0.2390E+00
  -4.260  0.3416E+00  0.2424E+00
  -4.250  0.3634E+00  0.2460E+00
  -4.240  0.3910E+00  0.2499E+00
  -4.230  0.4237E+00  0.2542E+00
  -4.220  0.4606E+00  0.2588E+00
  -4.210  0.5009E+00  0.2638E+00
  -4.200  0.5432E+00  0.2692E+00
  -4.190  0.5864E+00  0.2751E+00
  -4.180  0.6289E+00  0.2814E+00
  -4.170  0.6695E+00  0.2881E+00
  -4.160  0.7067E+00  0.2951E+00
  -4.150  0.7393E+00  0.3025E+00
  -4.140  0.7661E+00  0.3102E+00
  -4.130  0.7863E+00  0.3181E+00
  -4.120  0.7990E+00  0.3261E+00
  -4.110  0.8040E+00  0.3341E+00
  -4.100  0.8011E+00  0.3421E+00
  -4.090  0.7904E+00  0.3500E+00
  -4.080  0.7726E+00  0.3577E+00
  -4.070  0.7484E+00  0.3652E+00
  -4.060  0.7187E+00  0.3724E+00
  -4.050  0.6848E+00  0.3792E+00
  -4.040  0.6479E+00  0.3857E+00
  -4.030  0.6095E+00  0.3918E+00
  -4.020  0.5709E+00  0.3975E+00
  -4.010  0.5333E+00  0.4029E+00
  -4.000  0.4981E+00  0.4078E+00
  -3.990  0.4661E+00  0.4125E+00
  -3.980  0.4383E+00  0.4169E+00
  -3.970  0.4150E+00  0.4210E+00
  -3.960  0.3968E+00  0.4250E+00
  -3.950  0.3836E+00  0.4288E+00
  -3.940  0.3753E+00  0.4326E+00
  -3.930  0.3714E+00  0.4363E+00
  -3.920  0.3715E+00  0.4400E+00
  -3.910  0.3747E+00  0.4438E+00
  -3.900  0.3803E+00  0.4476E+00
  -3.890  0.3872E+00  0.4514E+00
  -3.880  0.3946E+00  0.4554E+00
  -3.870  0.4017E+00  0.4594E+00
  -3.860  0.4074E+00  0.4635E+00
  -3.850  0.4113E+00  0.4676E+00
  -3.840  0.4125E+00  0.4717E+00
  -3.830  0.4109E+00  0.4758E+00
  -3.820  0.4060E+00  0.4799E+00
  -3.810  0.3978E+00  0.4839E+00
  -3.800  0.3865E+00  0.4877E+00
  -3.790  0.3723E+00  0.4915E+00
  -3.780  0.3556E+00  0.4950E+00
  -3.770  0.3370E+00  0.4984E+00
  -3.760  0.3172E+00  0.5016E+00
  -3.750  0.2968E+00  0.5045E+00
  -3.740  0.2767E+00  0.5073E+00
  -3.730  0.2575E+00  0.5099E+00
  -3.720  0.2400E+00  0.5123E+00
  -3.710  0.2248E+00  0.5145E+00
  -3.700  0.2127E+00  0.5166E+00
  -3.690  0.2042E+00  0.5187E+00
  -3.680  0.1998E+00  0.5207E+00
  -3.670  0.1997E+00  0.5227E+00
  -3.660  0.2043E+00  0.5247E+00
  -3.650  0.2138E+00  0.5269E+00
  -3.640  0.2281E+00  0.5291E+00
  -3.630  0.2473E+00  0.5316E+00
  -3.620  0.2713E+00  0.5343E+00
  -3.610  0.2996E+00  0.5373E+00
  -3.600  0.3321E+00  0.5406E+00
  -3.590  0.3684E+00  0.5443E+00
  -3.580  0.4078E+00  0.5484E+00
  -3.570  0.4499E+00  0.5529E+00
  -3.560  0.4941E+00  0.5578E+00
  -3.550  0.5398E+00  0.5632E+00
  -3.540  0.5862E+00  0.5691E+00
  -3.530  0.6328E+00  0.5754E+00
  -3.520  0.6788E+00  0.5822E+00
  -3.510  0.7236E+00  0.5895E+00
  -3.500  0.7665E+00  0.5971E+00
  -3.490  0.8070E+00  0.6052E+00
  -3.480  0.8445E+00  0.6136E+00
  -3.470  0.8785E+00  0.6224E+00
  -3.460  0.9086E+00  0.6315E+00
  -3.450  0.9343E+00  0.6409E+00
  -3.440  0.9555E+00  0.6504E+00
  -3.430  0.9720E+00  0.6601E+00
  -3.420  0.9836E+00  0.6700E+00
  -3.410  0.9905E+00  0.6799E+00
  -3.400  0.9927E+00  0.6898E+00
  -3.390  0.9906E+00  0.6997E+00
  -3.380  0.9846E+00  0.7095E+00
  -3.370  0.9753E+00  0.7193E+00
  -3.360  0.9633E+00  0.7289E+00
  -3.350  0.9493E+00  0.7384E+00
  -3.340  0.9343E+00  0.7478E+00
  -3.330  0.9191E+00  0.7570E+00
  -3.320  0.9046E+00  0.7660E+00
  -3.310  0.8916E+00  0.7749E+00
  -3.300  0.8810E+00  0.7837E+00
